,doi,Si,Ge,Al,OH,H2O,HF,SDA,B,Time,Temp,SDA Type,SMILES,SDA_Vol,SDA_SA,SDA_KFI,From?,Extracted,Zeo1,Zeo2,Dense1,Dense2,Am,Other,ITQ,FD1,MR1,FD2,MR2
1180,10.1038/nature05238,1,0.033,0,0.1033,13.7389,0,0.25825,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,Amorphous,,,,,Amorphous,,no,,,,
1181,10.1038/nature05238,1,0.033,0,0.1033,22.4161,0,0.25825,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,SSZ-31,*STO,,,,,,no,18.7,12,,
1182,10.1038/nature05238,1,0.033,0,0.1033,30.99,0,0.25825,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,SSZ-31,*STO,,,,,,no,18.7,12,,
1183,10.1038/nature05238,1,0.033,0,0.3099,5.165,0,0.25825,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,LAM,,,LAM,,,,no,,,,
1184,10.1038/nature05238,1,0.033,0,0.3099,13.7389,0,0.25825,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,LAM,,,LAM,,,,no,,,,
1185,10.1038/nature05238,1,0.033,0,0.3099,22.4161,0,0.25825,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,SSZ-31,*STO,,,,,,no,18.7,12,,
1186,10.1038/nature05238,1,0.033,0,0.3099,30.99,0,0.25825,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,SSZ-31,*STO,,,,,,no,18.7,12,,
1187,10.1038/nature05238,1,0.033,0,0.5165,5.165,0,0.25825,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,LAM,,,LAM,,,,no,,,,
1188,10.1038/nature05238,1,0.033,0,0.5165,13.7389,0,0.25825,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,LAM,,,LAM,,,,no,,,,
1189,10.1038/nature05238,1,0.033,0,0.5165,22.4161,0,0.25825,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,LAM,,,LAM,,,,no,,,,
1190,10.1038/nature05238,1,0.033,0,0.5165,30.99,0,0.25825,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,LAM,,,LAM,,,,no,,,,
1191,10.1038/nature05238,1,0.033,0,0.1033,5.165,0,0.25825,0.005165,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,Amorphous,,,,,Amorphous,,no,,,,
1192,10.1038/nature05238,1,0.033,0,0.1033,13.7389,0,0.25825,0.005165,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,EU-1,EUO,,,,,,no,17.1,10,,
1193,10.1038/nature05238,1,0.033,0,0.1033,22.4161,0,0.25825,0.005165,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,Amorphous,,,,,Amorphous,,no,,,,
1194,10.1038/nature05238,1,0.033,0,0.1033,30.99,0,0.25825,0.005165,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,Amorphous,,,,,Amorphous,,no,,,,
1195,10.1038/nature05238,1,0.033,0,0.3099,5.165,0,0.25825,0.005165,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,LAM,,,LAM,,,,no,,,,
1196,10.1038/nature05238,1,0.033,0,0.3099,13.7389,0,0.25825,0.005165,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,LAM,,,LAM,,,,no,,,,
1197,10.1038/nature05238,1,0.033,0,0.3099,22.4161,0,0.25825,0.005165,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,Amorphous,,,,,Amorphous,,no,,,,
1198,10.1038/nature05238,1,0.033,0,0.3099,30.99,0,0.25825,0.005165,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,SSZ-31,*STO,,,,,,no,18.7,12,,
1199,10.1038/nature05238,1,0.033,0,0.5165,5.165,0,0.25825,0.005165,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,LAM,,,LAM,,,,no,,,,
1200,10.1038/nature05238,1,0.033,0,0.5165,13.7389,0,0.25825,0.005165,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,LAM,,,LAM,,,,no,,,,
1201,10.1038/nature05238,1,0.033,0,0.5165,22.4161,0,0.25825,0.005165,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,LAM,,,LAM,,,,no,,,,
1202,10.1038/nature05238,1,0.033,0,0.5165,30.99,0,0.25825,0.005165,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,LAM,,,LAM,,,,no,,,,
1203,10.1038/nature05238,1,0.033,0,0.1033,5.165,0,0.25825,0.02066,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,Amorphous,,,,,Amorphous,,no,,,,
1204,10.1038/nature05238,1,0.033,0,0.1033,13.7389,0,0.25825,0.02066,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,EU-1,EUO,,,,,,no,17.1,10,,
1205,10.1038/nature05238,1,0.033,0,0.1033,22.4161,0,0.25825,0.02066,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,Amorphous,,,,,Amorphous,,no,,,,
1206,10.1038/nature05238,1,0.033,0,0.1033,30.99,0,0.25825,0.02066,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,Amorphous,,,,,Amorphous,,no,,,,
1207,10.1038/nature05238,1,0.033,0,0.3099,5.165,0,0.25825,0.02066,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,LAM,,,LAM,,,,no,,,,
1208,10.1038/nature05238,1,0.033,0,0.3099,13.7389,0,0.25825,0.02066,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,Amorphous,,,,,Amorphous,,no,,,,
1209,10.1038/nature05238,1,0.033,0,0.3099,22.4161,0,0.25825,0.02066,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,Amorphous,,,,,Amorphous,,no,,,,
1210,10.1038/nature05238,1,0.033,0,0.3099,30.99,0,0.25825,0.02066,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,Amorphous,,,,,Amorphous,,no,,,,
1211,10.1038/nature05238,1,0.033,0,0.5165,5.165,0,0.25825,0.02066,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,LAM,,,LAM,,,,no,,,,
1212,10.1038/nature05238,1,0.033,0,0.5165,13.7389,0,0.25825,0.02066,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,LAM,,,LAM,,,,no,,,,
1213,10.1038/nature05238,1,0.033,0,0.5165,22.4161,0,0.25825,0.02066,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,LAM,,,LAM,,,,no,,,,
1214,10.1038/nature05238,1,0.033,0,0.5165,30.99,0,0.25825,0.02066,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,LAM,,,LAM,,,,no,,,,
1215,10.1038/nature05238,1,0.033,0,0.1033,5.165,0,0.25825,0.05165,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,Amorphous,,,,,Amorphous,,no,,,,
1216,10.1038/nature05238,1,0.033,0,0.1033,13.7389,0,0.25825,0.05165,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,Amorphous,,,,,Amorphous,,no,,,,
1217,10.1038/nature05238,1,0.033,0,0.1033,22.4161,0,0.25825,0.05165,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,Amorphous,,,,,Amorphous,,no,,,,
1218,10.1038/nature05238,1,0.033,0,0.1033,30.99,0,0.25825,0.05165,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,Amorphous,,,,,Amorphous,,no,,,,
1219,10.1038/nature05238,1,0.033,0,0.3099,5.165,0,0.25825,0.05165,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,LAM,,,LAM,,,,no,,,,
1220,10.1038/nature05238,1,0.033,0,0.3099,13.7389,0,0.25825,0.05165,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,Amorphous,,,,,Amorphous,,no,,,,
1221,10.1038/nature05238,1,0.033,0,0.3099,22.4161,0,0.25825,0.05165,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,Amorphous,,,,,Amorphous,,no,,,,
1222,10.1038/nature05238,1,0.033,0,0.3099,30.99,0,0.25825,0.05165,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,Amorphous,,,,,Amorphous,,no,,,,
1223,10.1038/nature05238,1,0.033,0,0.5165,5.165,0,0.25825,0.05165,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,LAM,,,LAM,,,,no,,,,
1224,10.1038/nature05238,1,0.033,0,0.5165,13.7389,0,0.25825,0.05165,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,LAM,,,LAM,,,,no,,,,
1225,10.1038/nature05238,1,0.033,0,0.5165,22.4161,0,0.25825,0.05165,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,LAM,,,LAM,,,,no,,,,
1226,10.1038/nature05238,1,0.033,0,0.5165,30.99,0,0.25825,0.05165,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,LAM,,,LAM,,,,no,,,,
1227,10.1038/nature05238,1,0.25,0,0.125,6.25,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,ITQ-22,IWW,,,,,,yes,16.6,12,,
1228,10.1038/nature05238,1,0.25,0,0.125,16.625,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,ITQ-22,IWW,,,,,,yes,16.6,12,,
1229,10.1038/nature05238,1,0.25,0,0.125,27.125,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,ITQ-22,IWW,,,,,,yes,16.6,12,,
1230,10.1038/nature05238,1,0.25,0,0.125,37.5,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,ITQ-22,IWW,,,,,,yes,16.6,12,,
1231,10.1038/nature05238,1,0.25,0,0.375,6.25,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,ITQ-22,IWW,,,,,,yes,16.6,12,,
1232,10.1038/nature05238,1,0.25,0,0.375,16.625,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,ITQ-22,IWW,,,,,,yes,16.6,12,,
1233,10.1038/nature05238,1,0.25,0,0.375,27.125,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,SSZ-31,*STO,,,,,,no,18.7,12,,
1234,10.1038/nature05238,1,0.25,0,0.375,37.5,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,SSZ-31,*STO,,,,,,no,18.7,12,,
1235,10.1038/nature05238,1,0.25,0,0.625,6.25,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,LAM,,,LAM,,,,no,,,,
1236,10.1038/nature05238,1,0.25,0,0.625,16.625,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,LAM,,,LAM,,,,no,,,,
1237,10.1038/nature05238,1,0.25,0,0.625,27.125,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,LAM,,,LAM,,,,no,,,,
1238,10.1038/nature05238,1,0.25,0,0.625,37.5,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,SSZ-31,*STO,,,,,,no,18.7,12,,
1239,10.1038/nature05238,1,0.25,0.00625,0.125,6.25,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,ITQ-24,IWR,,,,,,yes,15.6,12,,
1240,10.1038/nature05238,1,0.25,0.00625,0.125,16.625,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,ITQ-22,IWW,,,,,,yes,16.6,12,,
1241,10.1038/nature05238,1,0.25,0.00625,0.125,27.125,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,ITQ-22,IWW,,,,,,yes,16.6,12,,
1242,10.1038/nature05238,1,0.25,0.00625,0.125,37.5,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,ITQ-22,IWW,,,,,,yes,16.6,12,,
1243,10.1038/nature05238,1,0.25,0.00625,0.375,6.25,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,ITQ-22+ITQ-24,IWW,IWR,,,,,yes,16.6,12,15.6,12
1244,10.1038/nature05238,1,0.25,0.00625,0.375,16.625,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,ITQ-22,IWW,,,,,,yes,16.6,12,,
1245,10.1038/nature05238,1,0.25,0.00625,0.375,27.125,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,ITQ-22,IWW,,,,,,yes,16.6,12,,
1246,10.1038/nature05238,1,0.25,0.00625,0.375,37.5,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,SSZ-31,*STO,,,,,,no,18.7,12,,
1247,10.1038/nature05238,1,0.25,0.00625,0.625,6.25,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,ITQ-24,IWR,,,,,,yes,15.6,12,,
1248,10.1038/nature05238,1,0.25,0.00625,0.625,16.625,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,LAM,,,LAM,,,,no,,,,
1249,10.1038/nature05238,1,0.25,0.00625,0.625,27.125,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,Amorphous,,,,,Amorphous,,no,,,,
1250,10.1038/nature05238,1,0.25,0.00625,0.625,37.5,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,SSZ-31,*STO,,,,,,no,18.7,12,,
1251,10.1038/nature05238,1,0.25,0.025,0.125,6.25,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,ITQ-24,IWR,,,,,,yes,15.6,12,,
1252,10.1038/nature05238,1,0.25,0.025,0.125,16.625,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,ITQ-22,IWW,,,,,,yes,16.6,12,,
1253,10.1038/nature05238,1,0.25,0.025,0.125,27.125,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,ITQ-22,IWW,,,,,,yes,16.6,12,,
1254,10.1038/nature05238,1,0.25,0.025,0.125,37.5,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,ITQ-22,IWW,,,,,,yes,16.6,12,,
1255,10.1038/nature05238,1,0.25,0.025,0.375,6.25,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,ITQ-22+ITQ-24,IWW,IWR,,,,,yes,16.6,12,15.6,12
1256,10.1038/nature05238,1,0.25,0.025,0.375,16.625,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,ITQ-22,IWW,,,,,,yes,16.6,12,,
1257,10.1038/nature05238,1,0.25,0.025,0.375,27.125,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,ITQ-22,IWW,,,,,,yes,16.6,12,,
1258,10.1038/nature05238,1,0.25,0.025,0.375,37.5,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,Amorphous,,,,,Amorphous,,no,,,,
1259,10.1038/nature05238,1,0.25,0.025,0.625,6.25,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,ITQ-24,IWR,,,,,,yes,15.6,12,,
1260,10.1038/nature05238,1,0.25,0.025,0.625,16.625,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,ITQ-22,IWW,,,,,,yes,16.6,12,,
1261,10.1038/nature05238,1,0.25,0.025,0.625,27.125,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,EU-1,EUO,,,,,,no,17.1,10,,
1262,10.1038/nature05238,1,0.25,0.025,0.625,37.5,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,EU-1,EUO,,,,,,no,17.1,10,,
1263,10.1038/nature05238,1,0.25,0.0625,0.125,6.25,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,ITQ-24,IWR,,,,,,yes,15.6,12,,
1264,10.1038/nature05238,1,0.25,0.0625,0.125,16.625,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,ITQ-22,IWW,,,,,,yes,16.6,12,,
1265,10.1038/nature05238,1,0.25,0.0625,0.125,27.125,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,ITQ-22,IWW,,,,,,yes,16.6,12,,
1266,10.1038/nature05238,1,0.25,0.0625,0.125,37.5,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,ITQ-22,IWW,,,,,,yes,16.6,12,,
1267,10.1038/nature05238,1,0.25,0.0625,0.375,6.25,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,ITQ-24,IWR,,,,,,yes,15.6,12,,
1268,10.1038/nature05238,1,0.25,0.0625,0.375,16.625,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,ITQ-22,IWW,,,,,,yes,16.6,12,,
1269,10.1038/nature05238,1,0.25,0.0625,0.375,27.125,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,Amorphous,,,,,Amorphous,,no,,,,
1270,10.1038/nature05238,1,0.25,0.0625,0.375,37.5,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,Amorphous,,,,,Amorphous,,no,,,,
1271,10.1038/nature05238,1,0.25,0.0625,0.625,6.25,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,ITQ-24,IWR,,,,,,yes,15.6,12,,
1272,10.1038/nature05238,1,0.25,0.0625,0.625,16.625,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,ITQ-22,IWW,,,,,,yes,16.6,12,,
1273,10.1038/nature05238,1,0.25,0.0625,0.625,27.125,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,EU-1,EUO,,,,,,no,17.1,10,,
1274,10.1038/nature05238,1,0.25,0.0625,0.625,37.5,0,0.3125,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,EU-1,EUO,,,,,,no,17.1,10,,
1275,10.1038/nature05238,1,0.5,0,0,4.5,0.15,0.375,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,ITQ-17,BEC,,,,,,yes,15.1,12,,
1276,10.1038/nature05238,1,0.2,0,0,3.6,0.12,0.3,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,ITQ-17,BEC,,,,,,yes,15.1,12,,
1277,10.1038/nature05238,1,0.067,0,0,3.201,0.1067,0.26675,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,ITQ-13,ITH,,,,,,yes,17.4,10,,
1278,10.1038/nature05238,1,0,0,0,3,0.1,0.25,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,Amorphous,,,,,Amorphous,,no,,,,
1279,10.1038/nature05238,1,0.5,0,0,4.5,0.15,0.375,0.075,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,ITQ-17+ITQ-24,BEC,IWR,,,,,yes,15.1,12,15.6,12
1280,10.1038/nature05238,1,0.2,0,0,3.6,0.12,0.3,0.06,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,ITQ-17+ITQ-24,BEC,IWR,,,,,yes,15.1,12,15.6,12
1281,10.1038/nature05238,1,0.067,0,0,3.201,0.1067,0.26675,0.05335,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,Amorphous,,,,,Amorphous,,no,,,,
1282,10.1038/nature05238,1,0,0,0,3,0.1,0.25,0.05,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,Amorphous,,,,,Amorphous,,no,,,,
1283,10.1038/nature05238,1,0.5,0.075,0,4.5,0.15,0.375,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,IM-10,UOZ,,,,,,no,19.5,6,,
1284,10.1038/nature05238,1,0.2,0.06,0,3.6,0.12,0.3,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,IM-10,UOZ,,,,,,no,19.5,6,,
1285,10.1038/nature05238,1,0.067,0.05335,0,3.201,0.1067,0.26675,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,Amorphous,,,,,Amorphous,,no,,,,
1286,10.1038/nature05238,1,0,0.05,0,3,0.1,0.25,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,Amorphous,,,,,Amorphous,,no,,,,
1287,10.1038/nature05238,1,0.5,0,0,4.5,0.45,0.375,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,ITQ-17,BEC,,,,,,yes,15.1,12,,
1288,10.1038/nature05238,1,0.2,0,0,3.6,0.36,0.3,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,ITQ-17,BEC,,,,,,yes,15.1,12,,
1289,10.1038/nature05238,1,0.067,0,0,3.201,0.3201,0.26675,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,ITQ-13,ITH,,,,,,yes,17.4,10,,
1290,10.1038/nature05238,1,0,0,0,3,0.3,0.25,0,336,175,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,2072.7607,1070.3017,11.07692308,Supp,ITQ-13,ITH,,,,,,yes,17.4,10,,
